Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
8429,CA-2023-108428,2023-03-29,2023-04-03,Standard Class,CG-10498,Consumer,South,Georgia,Office Supplies,Labels,20.42,2,0.2,-1.66
8430,CA-2021-108429,2021-02-15,2021-02-18,Second Class,CG-10499,Home Office,South,Louisiana,Office Supplies,Supplies,33.3,10,0.2,-1.2
8431,CA-2024-108430,2024-08-06,2024-08-09,Second Class,CG-10500,Corporate,South,Georgia,Furniture,Furnishings,303.23,12,0.0,29.09
8432,CA-2023-108431,2023-06-14,2023-06-19,Standard Class,CG-10501,Consumer,Central,Michigan,Technology,Machines,1367.75,4,0.0,299.05
8433,CA-2024-108432,2024-01-30,2024-02-02,Second Class,CG-10502,Corporate,West,Washington,Office Supplies,Fasteners,5.0,8,0.2,-0.27
8434,CA-2023-108433,2023-03-04,2023-03-09,Standard Class,CG-10503,Home Office,South,Tennessee,Furniture,Furnishings,436.65,7,0.0,44.72
8435,CA-2022-108434,2022-05-28,2022-06-02,Standard Class,CG-10504,Consumer,West,California,Technology,Accessories,254.84,9,0.0,44.3
8436,CA-2024-108435,2024-04-26,2024-05-01,Standard Class,CG-10505,Corporate,South,Alabama,Office Supplies,Storage,87.32,7,0.3,-18.52
8437,CA-2022-108436,2022-09-28,2022-10-04,Standard Class,CG-10506,Consumer,Central,Wisconsin,Office Supplies,Paper,10.9,5,0.0,2.91
8438,CA-2022-108437,2022-09-14,2022-09-16,First Class,CG-10507,Home Office,East,New Jersey,Furniture,Bookcases,420.94,8,0.1,-25.91
8439,CA-2023-108438,2023-08-10,2023-08-14,Second Class,CG-10508,Corporate,Central,Texas,Office Supplies,Paper,5.0,4,0.2,-0.48
8440,CA-2024-108439,2024-07-30,2024-08-04,Standard Class,CG-10509,Consumer,South,Georgia,Office Supplies,Fasteners,5.0,10,0.3,-1.0
8441,CA-2022-108440,2022-06-03,2022-06-03,Same Day,CG-10510,Corporate,Central,Texas,Office Supplies,Binders,5.0,10,0.4,-1.57
8442,CA-2021-108441,2021-02-02,2021-02-05,Second Class,CG-10511,Consumer,East,New Jersey,Furniture,Furnishings,5.0,11,0.2,-1.19
8443,CA-2024-108442,2024-04-13,2024-04-18,Standard Class,CG-10512,Consumer,Central,Texas,Technology,Phones,701.35,12,0.4,-292.8
8444,CA-2024-108443,2024-04-28,2024-05-04,Standard Class,CG-10513,Corporate,Central,Texas,Furniture,Chairs,695.8,1,0.3,-244.18
8445,CA-2021-108444,2021-03-16,2021-03-21,Standard Class,CG-10514,Home Office,East,Pennsylvania,Office Supplies,Supplies,105.85,11,0.3,-21.83
8446,CA-2023-108445,2023-03-27,2023-03-30,Second Class,CG-10515,Consumer,South,Alabama,Technology,Phones,245.11,8,0.1,6.95
8447,CA-2021-108446,2021-05-22,2021-05-27,Standard Class,CG-10516,Consumer,West,Arizona,Office Supplies,Envelopes,121.22,9,0.1,15.46
8448,CA-2024-108447,2024-04-03,2024-04-09,Standard Class,CG-10517,Consumer,Central,Missouri,Furniture,Tables,5.0,1,0.0,0.49
8449,CA-2023-108448,2023-09-28,2023-10-03,Standard Class,CG-10518,Consumer,West,Colorado,Furniture,Bookcases,5.0,10,0.1,-0.36
8450,CA-2021-108449,2021-07-18,2021-07-20,First Class,CG-10519,Corporate,South,Florida,Office Supplies,Envelopes,5.0,5,0.1,0.5
8451,CA-2022-108450,2022-03-25,2022-03-31,Standard Class,CG-10520,Corporate,South,North Carolina,Office Supplies,Appliances,5.0,2,0.0,1.29
8452,CA-2022-108451,2022-09-29,2022-10-02,First Class,CG-10521,Consumer,Central,Missouri,Furniture,Furnishings,5.0,8,0.1,-0.53
8453,CA-2024-108452,2024-09-23,2024-09-25,First Class,CG-10522,Consumer,East,Pennsylvania,Office Supplies,Supplies,22.66,1,0.1,1.62
8454,CA-2022-108453,2022-07-26,2022-07-30,Second Class,CG-10523,Consumer,South,Florida,Technology,Copiers,275.68,14,0.1,22.85
8455,CA-2021-108454,2021-06-16,2021-06-21,Standard Class,CG-10524,Corporate,West,Utah,Office Supplies,Labels,112.77,13,0.2,-6.03
8456,CA-2022-108455,2022-10-09,2022-10-15,Standard Class,CG-10525,Home Office,West,Arizona,Office Supplies,Supplies,58.35,1,0.5,-32.99
8457,CA-2024-108456,2024-08-14,2024-08-19,Standard Class,CG-10526,Home Office,East,New York,Office Supplies,Fasteners,29.99,12,0.1,2.98
8458,CA-2023-108457,2023-03-16,2023-03-21,Standard Class,CG-10527,Consumer,West,Washington,Office Supplies,Fasteners,22.43,12,0.0,6.33
8459,CA-2021-108458,2021-12-24,2021-12-29,Standard Class,CG-10528,Home Office,West,Arizona,Office Supplies,Paper,67.61,9,0.3,-15.89
8460,CA-2022-108459,2022-12-10,2022-12-15,Standard Class,CG-10529,Consumer,West,Utah,Furniture,Tables,1013.12,14,0.0,70.67
8461,CA-2023-108460,2023-12-12,2023-12-18,Standard Class,CG-10530,Consumer,South,Alabama,Office Supplies,Storage,125.4,14,0.1,14.7
8462,CA-2022-108461,2022-11-09,2022-11-14,Standard Class,CG-10531,Consumer,East,New Jersey,Technology,Machines,1539.0,13,0.0,322.61
8463,CA-2021-108462,2021-01-26,2021-02-01,Standard Class,CG-10532,Consumer,East,Massachusetts,Office Supplies,Fasteners,31.98,12,0.0,9.23
8464,CA-2022-108463,2022-10-18,2022-10-20,First Class,CG-10533,Consumer,West,Washington,Office Supplies,Labels,48.84,4,0.0,10.12
8465,CA-2021-108464,2021-06-16,2021-06-19,First Class,CG-10534,Consumer,South,Alabama,Furniture,Furnishings,815.43,4,0.1,-35.11
8466,CA-2024-108465,2024-06-15,2024-06-21,Standard Class,CG-10535,Corporate,West,Oregon,Furniture,Furnishings,858.62,3,0.0,81.35
8467,CA-2021-108466,2021-07-23,2021-07-26,Second Class,CG-10536,Consumer,West,Nevada,Furniture,Chairs,187.69,4,0.0,22.73
8468,CA-2024-108467,2024-02-08,2024-02-14,Standard Class,CG-10537,Corporate,Central,Missouri,Furniture,Tables,496.67,8,0.3,-148.24
8469,CA-2021-108468,2021-04-10,2021-04-16,Standard Class,CG-10538,Home Office,South,Georgia,Technology,Accessories,518.03,10,0.2,-55.83
8470,CA-2022-108469,2022-12-20,2022-12-25,Standard Class,CG-10539,Corporate,Central,Michigan,Office Supplies,Envelopes,188.84,3,0.4,-61.33
8471,CA-2023-108470,2023-04-26,2023-05-01,Standard Class,CG-10540,Home Office,Central,Minnesota,Office Supplies,Appliances,5.0,12,0.0,1.06
8472,CA-2023-108471,2023-01-14,2023-01-20,Standard Class,CG-10541,Consumer,Central,Wisconsin,Office Supplies,Supplies,102.74,13,0.1,7.43
8473,CA-2024-108472,2024-10-04,2024-10-09,Standard Class,CG-10542,Consumer,West,Washington,Technology,Phones,1537.31,6,0.1,73.07
8474,CA-2023-108473,2023-03-30,2023-04-02,First Class,CG-10543,Corporate,West,Washington,Furniture,Furnishings,329.97,1,0.2,-72.77
8475,CA-2021-108474,2021-11-19,2021-11-25,Standard Class,CG-10544,Corporate,Central,Illinois,Office Supplies,Appliances,33.46,13,0.0,7.54
8476,CA-2024-108475,2024-02-19,2024-02-22,First Class,CG-10545,Corporate,East,New York,Office Supplies,Labels,15.51,11,0.0,3.68
8477,CA-2024-108476,2024-02-16,2024-02-17,Same Day,CG-10546,Corporate,East,New Jersey,Furniture,Furnishings,424.32,9,0.0,49.37
8478,CA-2024-108477,2024-05-25,2024-05-30,Standard Class,CG-10547,Consumer,West,Nevada,Office Supplies,Envelopes,125.64,10,0.0,31.06
8479,CA-2022-108478,2022-05-07,2022-05-12,Standard Class,CG-10548,Consumer,Central,Illinois,Office Supplies,Appliances,5.0,14,0.0,1.48
8480,CA-2024-108479,2024-11-29,2024-12-01,First Class,CG-10549,Consumer,East,New York,Office Supplies,Storage,5.0,3,0.0,1.1
8481,CA-2023-108480,2023-10-28,2023-11-02,Standard Class,CG-10550,Consumer,South,Tennessee,Office Supplies,Fasteners,5.0,10,0.0,1.14
8482,CA-2023-108481,2023-03-11,2023-03-14,Second Class,CG-10551,Consumer,South,Tennessee,Furniture,Furnishings,114.88,14,0.0,16.81
8483,CA-2022-108482,2022-02-24,2022-03-01,Standard Class,CG-10552,Corporate,Central,Texas,Furniture,Furnishings,538.42,4,0.2,-99.26
8484,CA-2024-108483,2024-10-21,2024-10-26,Standard Class,CG-10553,Consumer,West,Arizona,Office Supplies,Paper,131.31,3,0.0,39.55
8485,CA-2024-108484,2024-12-28,2024-12-30,First Class,CG-10554,Corporate,Central,Minnesota,Furniture,Chairs,473.31,14,0.1,-30.72
8486,CA-2022-108485,2022-07-10,2022-07-16,Standard Class,CG-10555,Home Office,East,New York,Furniture,Chairs,443.3,7,0.0,31.38
8487,CA-2023-108486,2023-02-06,2023-02-10,Second Class,CG-10556,Consumer,Central,Missouri,Furniture,Tables,346.35,2,0.1,-11.01
8488,CA-2024-108487,2024-01-01,2024-01-03,First Class,CG-10557,Consumer,Central,Texas,Technology,Phones,721.39,8,0.1,0.36
8489,CA-2023-108488,2023-06-28,2023-06-30,First Class,CG-10558,Corporate,East,Pennsylvania,Office Supplies,Envelopes,116.51,8,0.2,-9.86
8490,CA-2023-108489,2023-04-23,2023-04-27,Second Class,CG-10559,Corporate,East,Virginia,Office Supplies,Appliances,144.3,4,0.0,40.19
8491,CA-2024-108490,2024-03-17,2024-03-19,First Class,CG-10560,Consumer,Central,Minnesota,Office Supplies,Supplies,57.38,10,0.2,-1.45
8492,CA-2024-108491,2024-09-03,2024-09-09,Standard Class,CG-10561,Consumer,South,Louisiana,Office Supplies,Fasteners,150.54,5,0.3,-18.04
8493,CA-2024-108492,2024-10-28,2024-10-29,Same Day,CG-10562,Corporate,East,Virginia,Office Supplies,Paper,158.53,3,0.0,42.0
8494,CA-2024-108493,2024-01-27,2024-01-30,First Class,CG-10563,Consumer,South,Georgia,Technology,Copiers,212.03,5,0.0,38.81
8495,CA-2022-108494,2022-04-16,2022-04-22,Standard Class,CG-10564,Corporate,West,Utah,Office Supplies,Storage,83.7,2,0.0,20.22
8496,CA-2021-108495,2021-09-06,2021-09-08,First Class,CG-10565,Consumer,East,Connecticut,Office Supplies,Appliances,103.7,10,0.0,22.86
8497,CA-2023-108496,2023-07-10,2023-07-16,Standard Class,CG-10566,Consumer,South,Tennessee,Office Supplies,Binders,127.24,4,0.5,-57.02
8498,CA-2022-108497,2022-04-28,2022-05-01,Second Class,CG-10567,Corporate,East,Connecticut,Office Supplies,Art,27.88,13,0.0,8.73
8499,CA-2021-108498,2021-09-12,2021-09-18,Standard Class,CG-10568,Home Office,Central,Texas,Technology,Accessories,5.0,1,0.4,-2.02
8500,CA-2021-108499,2021-08-03,2021-08-05,First Class,CG-10569,Corporate,South,Alabama,Technology,Copiers,296.42,13,0.0,54.34
8501,CA-2023-108500,2023-05-31,2023-06-03,Second Class,CG-10570,Consumer,Central,Missouri,Office Supplies,Binders,166.51,6,0.2,-8.54
8502,CA-2022-108501,2022-06-18,2022-06-23,Standard Class,CG-10571,Consumer,South,Georgia,Furniture,Furnishings,710.51,9,0.4,-307.15
8503,CA-2021-108502,2021-03-12,2021-03-15,Second Class,CG-10572,Home Office,Central,Michigan,Technology,Accessories,5.0,6,0.0,0.73
8504,CA-2023-108503,2023-10-08,2023-10-13,Standard Class,CG-10573,Consumer,South,North Carolina,Furniture,Chairs,5.0,7,0.2,-1.06
8505,CA-2021-108504,2021-06-08,2021-06-13,Standard Class,CG-10574,Consumer,East,Virginia,Technology,Copiers,585.16,4,0.0,107.69
8506,CA-2021-108505,2021-12-04,2021-12-09,Standard Class,CG-10575,Home Office,East,Connecticut,Furniture,Tables,217.79,9,0.2,-37.31
8507,CA-2021-108506,2021-09-14,2021-09-19,Standard Class,CG-10576,Home Office,West,Nevada,Furniture,Bookcases,118.54,3,0.2,-25.67
8508,CA-2021-108507,2021-06-18,2021-06-23,Standard Class,CG-10577,Consumer,East,Pennsylvania,Technology,Copiers,150.19,12,0.0,20.63
8509,CA-2021-108508,2021-09-30,2021-10-03,Second Class,CG-10578,Corporate,South,Louisiana,Office Supplies,Appliances,120.38,9,0.2,-7.03
8510,CA-2024-108509,2024-11-27,2024-12-02,Standard Class,CG-10579,Consumer,West,Colorado,Furniture,Tables,177.03,7,0.0,15.33
8511,CA-2024-108510,2024-06-26,2024-07-01,Standard Class,CG-10580,Home Office,Central,Missouri,Office Supplies,Fasteners,134.59,6,0.1,10.56
8512,CA-2021-108511,2021-10-04,2021-10-04,Same Day,CG-10581,Corporate,South,Florida,Technology,Machines,175.99,1,0.3,-50.74
8513,CA-2024-108512,2024-04-10,2024-04-15,Standard Class,CG-10582,Consumer,South,Tennessee,Office Supplies,Labels,5.0,13,0.0,1.4
8514,CA-2024-108513,2024-11-28,2024-12-02,Second Class,CG-10583,Corporate,Central,Texas,Technology,Phones,772.55,8,0.1,-7.07
8515,CA-2024-108514,2024-10-26,2024-10-31,Standard Class,CG-10584,Consumer,South,Tennessee,Office Supplies,Labels,5.0,12,0.1,0.45
8516,CA-2021-108515,2021-11-08,2021-11-13,Standard Class,CG-10585,Corporate,Central,Illinois,Office Supplies,Supplies,64.86,11,0.2,-3.76
8517,CA-2022-108516,2022-05-19,2022-05-21,First Class,CG-10586,Corporate,West,Utah,Technology,Accessories,265.22,11,0.0,48.54
8518,CA-2021-108517,2021-07-31,2021-08-05,Standard Class,CG-10587,Consumer,South,Louisiana,Furniture,Chairs,378.96,10,0.0,57.89
8519,CA-2022-108518,2022-06-15,2022-06-21,Standard Class,CG-10588,Consumer,South,Alabama,Office Supplies,Art,5.0,7,0.0,1.07
8520,CA-2021-108519,2021-11-08,2021-11-10,First Class,CG-10589,Corporate,Central,Wisconsin,Furniture,Bookcases,5.0,1,0.5,-3.3
8521,CA-2023-108520,2023-07-31,2023-07-31,Same Day,CG-10590,Consumer,Central,Michigan,Furniture,Bookcases,501.19,2,0.0,63.52
8522,CA-2022-108521,2022-06-01,2022-06-04,First Class,CG-10591,Consumer,Central,Ohio,Furniture,Tables,205.68,3,0.0,23.99
8523,CA-2021-108522,2021-08-24,2021-08-29,Standard Class,CG-10592,Consumer,East,Virginia,Office Supplies,Supplies,5.0,7,0.1,0.26
8524,CA-2023-108523,2023-07-06,2023-07-11,Standard Class,CG-10593,Consumer,East,Massachusetts,Furniture,Furnishings,128.92,2,0.0,9.48
8525,CA-2023-108524,2023-05-28,2023-06-02,Standard Class,CG-10594,Corporate,South,Tennessee,Office Supplies,Envelopes,15.59,5,0.0,4.19
8526,CA-2024-108525,2024-06-23,2024-06-27,Second Class,CG-10595,Consumer,West,Utah,Office Supplies,Binders,5.0,3,0.0,1.03
8527,CA-2022-108526,2022-11-06,2022-11-08,First Class,CG-10596,Corporate,West,Colorado,Technology,Phones,336.99,7,0.0,46.64
8528,CA-2023-108527,2023-02-21,2023-02-26,Standard Class,CG-10597,Corporate,South,Florida,Office Supplies,Binders,5.0,9,0.0,1.15
8529,CA-2022-108528,2022-04-09,2022-04-13,Second Class,CG-10598,Consumer,East,Massachusetts,Furniture,Tables,523.29,1,0.4,-234.09
8530,CA-2021-108529,2021-09-08,2021-09-14,Standard Class,CG-10599,Consumer,West,Washington,Furniture,Bookcases,205.5,14,0.3,-65.65
8531,CA-2023-108530,2023-08-20,2023-08-26,Standard Class,CG-10600,Corporate,West,Colorado,Technology,Machines,1078.04,11,0.0,210.99
8532,CA-2021-108531,2021-07-15,2021-07-20,Standard Class,CG-10601,Consumer,West,Arizona,Office Supplies,Supplies,93.38,14,0.0,23.93
8533,CA-2023-108532,2023-10-09,2023-10-15,Standard Class,CG-10602,Consumer,West,Washington,Office Supplies,Supplies,5.0,5,0.2,-0.3
8534,CA-2021-108533,2021-12-19,2021-12-23,Second Class,CG-10603,Home Office,South,Louisiana,Furniture,Bookcases,5.0,13,0.0,0.59
8535,CA-2024-108534,2024-05-09,2024-05-11,First Class,CG-10604,Consumer,East,New York,Technology,Phones,777.3,13,0.0,126.07
8536,CA-2022-108535,2022-10-29,2022-11-02,Second Class,CG-10605,Corporate,West,Nevada,Office Supplies,Paper,5.0,9,0.3,-0.95
8537,CA-2021-108536,2021-08-11,2021-08-16,Standard Class,CG-10606,Consumer,West,Utah,Furniture,Bookcases,964.97,12,0.0,97.27
8538,CA-2023-108537,2023-01-11,2023-01-16,Standard Class,CG-10607,Consumer,West,Nevada,Furniture,Chairs,5.0,13,0.0,0.49
8539,CA-2022-108538,2022-11-30,2022-12-05,Standard Class,CG-10608,Consumer,East,Virginia,Furniture,Chairs,533.29,6,0.1,-36.04
8540,CA-2024-108539,2024-02-04,2024-02-10,Standard Class,CG-10609,Consumer,East,Virginia,Furniture,Chairs,692.52,10,0.0,72.48
8541,CA-2024-108540,2024-06-09,2024-06-15,Standard Class,CG-10610,Consumer,East,New Jersey,Technology,Phones,68.85,4,0.0,12.56
8542,CA-2021-108541,2021-06-19,2021-06-25,Standard Class,CG-10611,Consumer,Central,Wisconsin,Technology,Phones,5.0,5,0.0,1.0
8543,CA-2022-108542,2022-09-23,2022-09-28,Standard Class,CG-10612,Consumer,West,Washington,Technology,Machines,859.59,1,0.1,-23.11
8544,CA-2022-108543,2022-02-22,2022-02-27,Standard Class,CG-10613,Corporate,West,Nevada,Office Supplies,Storage,59.81,13,0.2,-2.24
8545,CA-2024-108544,2024-06-20,2024-06-23,First Class,CG-10614,Consumer,Central,Michigan,Furniture,Tables,349.24,12,0.0,27.34
8546,CA-2024-108545,2024-03-29,2024-04-04,Standard Class,CG-10615,Home Office,East,Pennsylvania,Furniture,Furnishings,75.87,9,0.0,2.94
8547,CA-2021-108546,2021-10-28,2021-10-31,First Class,CG-10616,Consumer,Central,Minnesota,Technology,Phones,1220.12,2,0.0,199.93
8548,CA-2023-108547,2023-02-12,2023-02-17,Standard Class,CG-10617,Consumer,West,Utah,Office Supplies,Storage,62.14,5,0.1,9.99
8549,CA-2024-108548,2024-05-12,2024-05-18,Standard Class,CG-10618,Consumer,South,North Carolina,Office Supplies,Art,169.23,1,0.3,-41.37
8550,CA-2023-108549,2023-04-26,2023-05-01,Standard Class,CG-10619,Consumer,East,Connecticut,Technology,Copiers,5.0,7,0.0,1.04
8551,CA-2022-108550,2022-11-24,2022-11-29,Standard Class,CG-10620,Consumer,West,Oregon,Office Supplies,Labels,21.11,2,0.1,2.5
8552,CA-2022-108551,2022-06-11,2022-06-14,Second Class,CG-10621,Home Office,Central,Minnesota,Technology,Accessories,714.43,5,0.4,-295.63
8553,CA-2021-108552,2021-04-13,2021-04-17,Second Class,CG-10622,Consumer,Central,Michigan,Furniture,Bookcases,401.83,4,0.0,56.08
8554,CA-2022-108553,2022-10-30,2022-11-04,Standard Class,CG-10623,Home Office,Central,Illinois,Furniture,Bookcases,820.25,9,0.5,-523.09
8555,CA-2024-108554,2024-11-06,2024-11-11,Standard Class,CG-10624,Corporate,South,Alabama,Office Supplies,Envelopes,123.93,10,0.0,29.6
8556,CA-2022-108555,2022-10-31,2022-11-03,Second Class,CG-10625,Home Office,Central,Minnesota,Office Supplies,Fasteners,19.33,8,0.2,-1.71
8557,CA-2023-108556,2023-04-13,2023-04-17,Second Class,CG-10626,Corporate,Central,Texas,Furniture,Furnishings,503.05,12,0.4,-261.57
8558,CA-2024-108557,2024-08-10,2024-08-15,Standard Class,CG-10627,Consumer,Central,Wisconsin,Office Supplies,Supplies,92.25,9,0.0,23.08
8559,CA-2022-108558,2022-12-30,2023-01-05,Standard Class,CG-10628,Consumer,East,New York,Furniture,Bookcases,174.6,12,0.0,7.05
8560,CA-2022-108559,2022-01-09,2022-01-15,Standard Class,CG-10629,Consumer,Central,Texas,Office Supplies,Fasteners,110.62,1,0.1,7.81
8561,CA-2022-108560,2022-06-21,2022-06-24,Second Class,CG-10630,Consumer,South,Florida,Technology,Accessories,333.7,13,0.3,-82.88
8562,CA-2021-108561,2021-08-02,2021-08-07,Standard Class,CG-10631,Consumer,East,Pennsylvania,Office Supplies,Labels,24.31,1,0.2,-0.37
8563,CA-2021-108562,2021-08-28,2021-09-01,Second Class,CG-10632,Consumer,West,Washington,Office Supplies,Paper,5.0,4,0.0,1.05
8564,CA-2022-108563,2022-08-31,2022-09-06,Standard Class,CG-10633,Consumer,South,Florida,Technology,Machines,278.41,14,0.2,-43.38
8565,CA-2023-108564,2023-12-12,2023-12-17,Standard Class,CG-10634,Corporate,South,Alabama,Furniture,Bookcases,235.04,14,0.1,-4.72
8566,CA-2023-108565,2023-09-23,2023-09-29,Standard Class,CG-10635,Consumer,West,Arizona,Office Supplies,Storage,35.26,9,0.2,-0.74
8567,CA-2023-108566,2023-11-14,2023-11-17,First Class,CG-10636,Consumer,South,Alabama,Furniture,Tables,706.5,5,0.1,-1.71
8568,CA-2024-108567,2024-08-03,2024-08-08,Standard Class,CG-10637,Consumer,West,Utah,Furniture,Chairs,687.31,11,0.0,47.87
8569,CA-2022-108568,2022-03-23,2022-03-27,Second Class,CG-10638,Corporate,East,Connecticut,Furniture,Furnishings,504.18,13,0.2,-97.01
8570,CA-2021-108569,2021-12-22,2021-12-22,Same Day,CG-10639,Consumer,Central,Ohio,Technology,Phones,974.81,11,0.0,170.9
8571,CA-2024-108570,2024-05-06,2024-05-07,Same Day,CG-10640,Home Office,Central,Ohio,Office Supplies,Paper,5.0,7,0.4,-1.88
8572,CA-2024-108571,2024-08-05,2024-08-10,Standard Class,CG-10641,Consumer,South,Alabama,Office Supplies,Fasteners,209.71,12,0.1,15.42
8573,CA-2021-108572,2021-12-24,2021-12-27,First Class,CG-10642,Home Office,West,Utah,Office Supplies,Envelopes,5.0,11,0.4,-1.92
8574,CA-2023-108573,2023-09-26,2023-09-29,Second Class,CG-10643,Corporate,South,Louisiana,Furniture,Tables,160.95,5,0.0,7.66
8575,CA-2024-108574,2024-01-30,2024-02-03,Second Class,CG-10644,Consumer,Central,Missouri,Technology,Accessories,504.25,5,0.0,90.35
8576,CA-2021-108575,2021-08-23,2021-08-29,Standard Class,CG-10645,Consumer,West,Nevada,Furniture,Chairs,718.86,9,0.2,-152.76
8577,CA-2022-108576,2022-12-14,2022-12-19,Standard Class,CG-10646,Corporate,East,Massachusetts,Technology,Machines,115.44,1,0.1,9.97
8578,CA-2023-108577,2023-01-05,2023-01-06,Same Day,CG-10647,Corporate,South,North Carolina,Furniture,Tables,20.27,9,0.3,-6.75
8579,CA-2023-108578,2023-08-31,2023-09-03,First Class,CG-10648,Corporate,East,New York,Office Supplies,Labels,5.0,4,0.3,-0.98
8580,CA-2023-108579,2023-12-18,2023-12-20,First Class,CG-10649,Home Office,South,Georgia,Furniture,Tables,822.85,5,0.0,61.64
8581,CA-2021-108580,2021-03-15,2021-03-20,Standard Class,CG-10650,Corporate,East,Massachusetts,Furniture,Chairs,451.15,1,0.1,-27.25
8582,CA-2024-108581,2024-07-07,2024-07-12,Standard Class,CG-10651,Consumer,South,North Carolina,Office Supplies,Art,5.6,2,0.5,-2.93
8583,CA-2024-108582,2024-05-25,2024-05-30,Standard Class,CG-10652,Consumer,South,Alabama,Furniture,Chairs,416.82,2,0.0,26.85
8584,CA-2023-108583,2023-03-11,2023-03-14,Second Class,CG-10653,Consumer,West,Washington,Furniture,Bookcases,511.24,13,0.0,57.02
8585,CA-2021-108584,2021-07-09,2021-07-11,First Class,CG-10654,Corporate,Central,Wisconsin,Furniture,Furnishings,5.0,4,0.0,0.66
8586,CA-2023-108585,2023-06-01,2023-06-07,Standard Class,CG-10655,Corporate,Central,Minnesota,Office Supplies,Binders,36.79,10,0.0,10.06
8587,CA-2021-108586,2021-09-24,2021-09-30,Standard Class,CG-10656,Home Office,East,Pennsylvania,Technology,Copiers,107.7,6,0.0,21.42
8588,CA-2021-108587,2021-05-14,2021-05-20,Standard Class,CG-10657,Corporate,Central,Texas,Furniture,Tables,509.23,6,0.1,-48.1
8589,CA-2022-108588,2022-06-03,2022-06-06,First Class,CG-10658,Consumer,Central,Texas,Office Supplies,Supplies,143.99,14,0.0,32.24
